84.018772 78.309922 39.438293
79.844003 19.755137 91.164736


84.018763 78.309800 39.438401
79.844012 19.755259 91.164628


84.018746 78.309556 39.438617
79.844029 19.755504 91.164412


84.018719 78.309189 39.438941
79.844056 19.755870 91.164088


84.018685 78.308700 39.439373
79.844091 19.756359 91.163656


84.018641 78.308089 39.439913
79.844134 19.756971 91.163116


84.018589 78.307355 39.440561
79.844186 19.757704 91.162468


84.018528 78.306499 39.441317
79.844247 19.758560 91.161712


84.018458 78.305521 39.442181
79.844317 19.759538 91.160848


84.018379 78.304421 39.443153
79.844396 19.760639 91.159876


84.018292 78.303198 39.444233
79.844483 19.761861 91.158796


84.018196 78.301853 39.445421
79.844579 19.763206 91.157607


84.018092 78.300386 39.446717
79.844683 19.764674 91.156311


84.017978 78.298796 39.448121
79.844797 19.766263 91.154907


84.017856 78.297084 39.449634
79.844919 19.767975 91.153394


84.017726 78.295250 39.451254
79.845049 19.769810 91.151774


84.017586 78.293293 39.452983
79.845189 19.771767 91.150045


84.017438 78.291214 39.454819
79.845337 19.773846 91.148209


84.017281 78.289012 39.456764
79.845494 19.776047 91.146264


84.017115 78.286689 39.458817
79.845660 19.778371 91.144211


