382.999573 886.000671 777.000488
793.002808 334.998474 386.000366
648.992126 421.004944 361.999054
689.999817 58.999058 763.001099
539.997742 426.000610 171.997391


382.998657 886.002136 777.001526
793.010010 334.994843 386.001678
648.974854 421.016571 361.998596
689.999390 58.996693 763.004089
539.991882 426.002136 171.990540


382.997223 886.004517 777.003235
793.021606 334.989136 386.003876
648.948181 421.034821 361.998627
689.998718 58.992908 763.008850
539.982544 426.004639 171.979431


382.995300 886.007690 777.005615
793.037598 334.981323 386.006958
648.911987 421.059753 361.999146
689.997803 58.987705 763.015442
539.969788 426.008057 171.964096


382.992859 886.011780 777.008606
793.057983 334.971375 386.010956
648.866333 421.091278 362.000153
689.996643 58.981083 763.023865
539.953430 426.012390 171.944489


382.989929 886.016663 777.012268
793.082764 334.959320 386.015869
648.811340 421.129456 362.001648
689.995239 58.973038 763.033997
539.933594 426.017700 171.920670


382.986511 886.022461 777.016541
793.111938 334.945190 386.021698
648.746826 421.174286 362.003632
689.993591 58.963573 763.046021
539.910339 426.023926 171.892578


382.982574 886.029114 777.021423
793.145508 334.928955 386.028442
648.673035 421.225708 362.006104
689.991699 58.952690 763.059814
539.883484 426.031067 171.860275


382.978149 886.036682 777.027039
793.183411 334.910583 386.036102
648.589783 421.283783 362.009064
689.989624 58.940384 763.075439
539.853149 426.039154 171.823700


382.973206 886.045044 777.033203
793.225708 334.890137 386.044647
648.497192 421.348450 362.012512
689.987366 58.926655 763.092834
539.819397 426.048126 171.782913


